"","XOTU","inc_dec_estimate","inc_dec_p_val","fdr","classification"
"211","X196900559",-0.305042918441986,0.288919467056142,0.438072838135667,"dec.trend"
"212","X196900582",0.306826772274356,0.285965122249688,0.435164316466916,"inc.trend"
"213","X196900589",-0.935704913947891,8.87067910676693e-07,5.32240746406016e-05,"decreasing"
"214","X196900618",-0.27436416956757,0.342490369579074,0.481090151248197,"dec.trend"
"215","X196900170",-0.269959695104505,0.350605057310141,0.490847080234197,"dec.trend"
"216","X196900238",-0.284650946365054,0.323949618562548,0.459658242554967,"dec.trend"
"217","X196900248",-0.579906030838162,0.02972072665188,0.0944976394198882,"decreasing"
"218","X196900315",-0.453995252856619,0.102962144424772,0.23249516483013,"dec.trend"
"219","X196900317",-0.363032898374065,0.2020359102724,0.359638487167247,"dec.trend"
"220","X196900351",0.282326150463213,0.328089171594756,0.462407557281199,"inc.trend"
"221","X196900353",0.5231754278882,0.0548872861992561,0.149449603256773,"inc.trend"
"222","X196900365",0.533298011489345,0.0495488707108135,0.139667957708333,"increasing"
"223","X196900367",0.862902420594897,7.08823560986545e-05,0.00156687313481236,"increasing"
"224","X196900382",0.174575396998616,0.550564358907729,0.638776328014492,"inc.trend"
"225","X196900387",0.573469558167779,0.0320285747554125,0.0995745560180442,"increasing"
"226","X196900392",0.361952286462354,0.203482215637449,0.359638487167247,"inc.trend"
"227","X196900409",0.926075951737082,2.00629367719222e-06,9.36270382689704e-05,"increasing"
"228","X196900424",-0.213010672089853,0.464680771407691,0.582584847735016,"dec.trend"
"229","X196900445",0.88023264625556,3.27618661957892e-05,0.000859998987639467,"increasing"
"230","X196900473",-0.185531587163354,0.525412361815798,0.617222512796803,"dec.trend"
"231","X196900476",-0.264414546211331,0.360970154847664,0.50367928583395,"dec.trend"
"232","X196900515",0.417010406714744,0.13796571895146,0.273328311130251,"inc.trend"
"233","X196900539",0.783304072209531,0.000920260125591688,0.00773018505497018,"increasing"
"234","X196900546",0.754361487247133,0.00182389870716362,0.0125579910985036,"increasing"
"235","X196900588",-0.777008524576411,0.0010767899977507,0.00886768233441755,"decreasing"
"236","X196900619",-0.042871472039866,0.88430030861652,0.912545773019505,"dec.trend"
"237","X196900299",-0.284650946365053,0.323949618562548,0.459658242554967,"dec.trend"
"238","X196900373",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"239","X196900384",0.708945639809644,0.00452805743447754,0.0234788163269206,"increasing"
"240","X196900446",-0.507095271418657,0.064204018898261,0.155871028539131,"dec.trend"
"241","X196900461",-0.0389157683265813,0.89491921662938,0.912894859033966,"dec.trend"
"242","X196900494",0.567311330878807,0.0343587357849206,0.103076207354762,"increasing"
"243","X196900527",0.812270857574062,0.000416149944735133,0.00441886754095271,"increasing"
"244","X196900533",0.528397757311286,0.0520837273625554,0.143915562449166,"inc.trend"
"245","X196900592",-0.752229232761783,0.00191129889614546,0.012912204097077,"decreasing"
"246","X196900614",-0.219558585569423,0.450731254333677,0.570622480856581,"dec.trend"
"247","X196900152",-0.521531041767777,0.0557922053830111,0.149605830779447,"dec.trend"
"248","X196900188",-0.419398612448817,0.135493357636637,0.269702418044492,"dec.trend"
"249","X196900206",-0.284650946365053,0.323949618562548,0.459658242554967,"dec.trend"
"250","X196900256",0.0205238018575886,0.944480411859699,0.958168533770709,"inc.trend"
"251","X196900369",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
"252","X196900376",-0.185225199987645,0.526108713288703,0.617222512796803,"dec.trend"
"253","X196900388",0.224999153934121,0.439299700592307,0.561248841100851,"inc.trend"
"254","X196900410",0.699948735372449,0.0053185169314627,0.0259741524559806,"increasing"
"255","X196900414",-0.178501310924342,0.541492856256773,0.629991688719791,"dec.trend"
"256","X196900420",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"257","X196900495",0.651312150478681,0.011628455825808,0.0473679367594596,"increasing"
"258","X196900505",0.340195410949877,0.233994434121185,0.378069850009465,"inc.trend"
"259","X196900509",0.588042932917415,0.0269832514189661,0.0885387937184824,"increasing"
"260","X196900514",-0.0818199115657327,0.780962447956485,0.834616356594717,"dec.trend"
"261","X196900517",0.732904828295872,0.00286452568198363,0.0162581187355828,"increasing"
"262","X196900520",-0.389229486388167,0.168957123830503,0.324027360770827,"dec.trend"
"263","X196900522",0.760336889418126,0.00159575560319198,0.0117010993505021,"increasing"
"264","X196900537",0.920748290721841,3.01037539889143e-06,0.00012643576675344,"increasing"
"265","X196900538",0.695339720148411,0.00576312307041554,0.0268945743286059,"increasing"
"266","X196900590",-0.751620966782497,0.00193683061456156,0.012912204097077,"decreasing"
"267","X196900594",-0.581977468193922,0.029005044811748,0.0929932734422456,"decreasing"
"268","X196900598",-0.244747308058987,0.399050353542771,0.532067138057028,"dec.trend"
"269","X196900603",0.112651425057877,0.701401623169847,0.775233372977199,"inc.trend"
"270","X196900608",-0.55236231692668,0.0405350067905969,0.115814305115991,"decreasing"
"271","X196900620",0.579323748970484,0.0299242524829646,0.0944976394198882,"increasing"
"272","X196900631",-0.419702714846399,0.135180685480701,0.269702418044492,"dec.trend"
"273","X196900169",0.436387799721516,0.118760091191382,0.242132224759128,"inc.trend"
"274","X196900212",0.00715957755563218,0.980620455504283,0.982960838452981,"inc.trend"
"275","X196900272",0.572265382332558,0.0324747014440712,0.0995745560180442,"increasing"
"276","X196900304",-0.105738330202555,0.719025874713177,0.782359760050607,"dec.trend"
"277","X196900306",-0.249892352103033,0.388892044312315,0.521835970003746,"dec.trend"
"278","X196900332",0.75902660056683,0.00164372586114196,0.0117010993505021,"increasing"
"279","X196900375",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
"280","X196900381",0.111118054883651,0.705299116714914,0.775459761833152,"inc.trend"
"281","X196900386",-0.285834586277075,0.321853424784349,0.459658242554967,"dec.trend"
"282","X196900393",-0.390179455778061,0.167828585850593,0.323339477326831,"dec.trend"
"283","X196900408",-0.236106316416424,0.416418497439057,0.546549277888762,"dec.trend"
"284","X196900518",0.704761846215574,0.00488328860659967,0.0244164430329983,"increasing"
"285","X196900528",0.944342091615577,3.80437054166524e-07,4.23938278467374e-05,"increasing"
"286","X196900531",0.82231717651579,0.00030619378023738,0.003887868837484,"increasing"
"287","X196900551",0.145316555599599,0.620122779401394,0.703923154996177,"inc.trend"
"288","X196900600",-0.590473943952082,0.0262032391886117,0.0866563815686371,"decreasing"
"289","X196900604",-0.592157602218335,0.0256730009547075,0.0862612832078172,"decreasing"
"290","X196900611",-0.166627359541382,0.569125553612756,0.656683331091641,"dec.trend"
"291","X196900612",-0.230280581738562,0.428342596668978,0.558707734785623,"dec.trend"
"292","X196900166",-0.430659085245951,0.124236430910409,0.250862023953709,"dec.trend"
"293","X196900281",-0.311326146612651,0.27859253733078,0.42548678428701,"dec.trend"
"294","X196900374",-0.38342365194756,0.17596159168064,0.331407482089098,"dec.trend"
"295","X196900402",-0.405846310320661,0.149922790106776,0.29287242718533,"dec.trend"
"296","X196900426",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
"297","X196900438",0.50748062471199,0.0639683515209514,0.155871028539131,"inc.trend"
"298","X196900526",0.646470838417992,0.0124808859411953,0.0494525669368117,"increasing"
"299","X196900532",0.918377839788227,3.57387755156542e-06,0.000136457142877953,"increasing"
"300","X196900547",0.821440769284146,0.000314732239224896,0.003887868837484,"increasing"
"301","X196900561",0.0759695712616385,0.796312511174355,0.841347327895283,"inc.trend"
"302","X196900565",0.811055445653372,0.000431365640902526,0.00441886754095271,"increasing"
"303","X196900571",0.0106498263670644,0.971176036138046,0.980514267254758,"inc.trend"
"304","X196900573",0.734843311094768,0.00275475376994812,0.0158492682654549,"increasing"
"305","X196900580",0.9404633299185,5.65113611876282e-07,4.23938278467374e-05,"increasing"
"306","X19690097",0.698624071760747,0.00544345685837507,0.0262656382199321,"increasing"
"307","X196900232",-0.339664530505046,0.234772203025732,0.378069850009465,"dec.trend"
"308","X196900278",-0.375397370724535,0.185950133113804,0.347106915145768,"dec.trend"
"309","X196900362",-0.236796098583667,0.415018026593391,0.546549277888762,"dec.trend"
"310","X196900421",0.6504835106388,0.0117710900859894,0.0473679367594596,"increasing"
"311","X196900444",-0.0733203724055653,0.803286377347639,0.841347327895283,"dec.trend"
"312","X196900506",0.436387799721516,0.118760091191381,0.242132224759128,"inc.trend"
"313","X196900535",0.621451412929309,0.0176741810965071,0.0629081022079066,"increasing"
"314","X196900540",0.513180042858539,0.060554741029776,0.149605830779447,"inc.trend"
