612
661
318
682
676
221
293
508
315
568
154
506
190
222
402
494
662
299
254
373
249
226
362
276
195
685
210
207
155
551
263
382
550
680
667
681
386
683
446
564
234
194
231
367
193
684
163
353
203
300
350
147
159
170
266
251
166
354
139
536
218
589
596
153
675
677
383
563
327
211
635
630
615
540
390
357
214
408
648
657
666
409
289
349
561
616
224
424
640
410
534
527
192
281
376
302
246
500
235
322
239
531
547
303
392
597
277
611
618
209
633
171
476
160
291
269
145
215
629
659
393
414
652
644
351
642
338
643
449
691
317
252
230
381
212
191
505
217
554
304
514
157
578
337
144
588
137
305
292
352
365
444
507
314
425
542
526
609
445
253
552
143
595
219
654
511
690
571
183
369
162
573
533
539
529
520
198
538
426
232
227
312
370
197
202
473
513
628
323
208
140
418
559
332
565
674
546
496
519
341
604
265
398
598
600
169
499
649
179
206
356
185
569
631
581
645
272
639
582
521
492
517
522
488
653
228
283
377
264
636
279
237
355
241
189
464
524
620
158
580
411
421
663
308
429
256
141
678
375
374
672
689
442
391
665
655
607
336
156
679
250
592
301
361
622
415
320
288
535
271
602
601
188
164
319
178
348
236
196
310
180
187
671
260
605
452
274
306
632
481
591
344
431
326
434
606
608
388
461
172
664
647
462
603
658
284
400
335
223
637
515
297
182
233
614
329
441
617
384
280
199
255
363
475
213
161
242
339
358
184
656
296
366
543
641
619
278
660
404
670
201
268
438
204
174
294
177
149
537
307
295
286
262
624
621
340
627
347
528
331
387
594
330
558
686
687
532
518
168
420
151
136
646
287
181
175
688
176
152
148
613
610
638
509
668
406
458
450
229
316
469
248
599
590
205
238
167
465
142
150
495
593
275
401
692
135
225
669
623
634
625
186
626
097
004
359
454
138
146
673
