"Wb1","Wb2","Wb3","Wb4","Wb5","Wb6","Wb7","Wb8","Wb9","Wb10","Wb11","Wb12","Wb13","Wb14","Wb15","Wb16","shallow_mean","deep_mean","ttest_pval","ttest_fdr","XOTU","inc_dec_estimate","inc_dec_p_val","fdr","classification"
0.00189715071676726,0,0,0,0.00190010290981223,0,0.00657411174280625,0.0081163727815724,0.001674694375793,0.0046256270270033,0,0.00326441784548422,0.00255108497036388,0.0145784704306265,0.00199477128133831,0.0099241097489784,0.00233770644993656,0.00726210910782677,0.0388834597130614,0.52492670612633,"X19690029",0.556033893179254,0.0253138354609138,0.191556308459959,"increasing"
0,0,0.00141020286262199,0,0.00354069411922624,0.00315434798193419,0.00163754525470837,0,0.00630791526106591,0.00139119902045545,0,0.00270681413390068,0.0021107191123844,0.00835980507438413,0.00127695585812945,0.00435290235792787,0.0016790598861594,0.00402509560070646,0.0958151481594871,0.654330191573139,"X19690088",0.469144866121933,0.0667670452241912,0.278766155823735,"inc.trend"
0.318764796787491,0.0105340139956407,0.166085070263133,0,0,0.131849355987287,0,0.179857677688548,0.13040968376238,0.374649457344609,0,0,0.0357860530564934,0.0613910388037698,0.210097018421411,0,0.109345837985757,0.0768185275704184,0.658929159665133,0.72914292258027,"X1969001",-0.174640067571171,0.517699541757649,0.67853823434255,"dec.trend"
0.00264415381149436,0.00323505793277504,0.00151349797676309,0,0,0,0,0,0.00220686835158359,0.00106205098722467,0.00458586074951074,0.00218169219192395,0.00139196104533744,0.00331116142204438,0,0.00602172643975735,0.00145243183343962,0.00268121222678479,0.263014843228789,0.654330191573139,"X19690023",0.360381300290833,0.17031351530259,0.403374115190345,"inc.trend"
0.00138729146163606,0.00132212917288058,0,0,0.00360035198138675,0.00274810619638206,0.0042972742905395,0.0100768769112057,0,0.00339680770294171,0,0,0.00235874126228089,0.0030947074068224,0.00483580916688075,0,0.00223573647641437,0.00257231445899601,0.836634825135114,0.868813087640311,"X19690036",0.0314747033523671,0.907879354198439,0.921531675314205,"inc.trend"
0.00131614830975728,0,0.00188625860605489,0,0,0,0,0,0.00220686835158359,0.00115421243652929,0.00291119397898877,0.00193807891987289,0.00411514301767031,0.00314735838349801,0.00172275701570127,0.00455278052742455,0.00095106338356556,0.00338450973607354,0.00210851176275617,0.142324543986041,"X19690042",0.753660826296965,0.000747260598616129,0.0608948237751447,"increasing"
0,0,0.00466175341210709,0,0.00109770466375337,0.00152938083972567,0,0,0.00150932958105581,0,0.00141178303328887,0.00121265273198751,0.00167541493093342,0.0012577733316953,0,0.00149115459783243,0.000951883688493193,0.00110608571511529,0.83384295353771,0.868813087640311,"X19690062",0.0632704067569003,0.815928781229261,0.868027284821713,"inc.trend"
0.00222915209220152,0,0.00161679309090419,0,0,0,0,0,0.00192424488421458,0,0.00137283729443952,0.00191642440680168,0.00164504487176243,0.00343986380947367,0,0.00213520647732176,0.000754954314046792,0.00180502878963946,0.1116813455956,0.654330191573139,"X19690041",0.375411470717415,0.151893066748394,0.377201110835382,"inc.trend"
0,0,0.00146858705757131,0,0.00230577637250369,0.00175639830812245,0,0,0.00242635253368932,0,0,0.0023928236943682,0.00146788619326493,0.0024687457952345,0,0.00272849564709764,0.000862494830521247,0.00166628190889927,0.237676236149511,0.654330191573139,"X19690083",0.381700675018417,0.144601579379715,0.368324777665311,"inc.trend"
0,0.00139669611104738,0.00163026636666173,0,0.00228489612074751,0,0.00228367480197326,0,0,0,0,0.00403856668777982,0.00177158678497492,0,0,0.00219548719510647,0.000969508340684141,0.000991768495020349,0.976971041837454,0.984261870507883,"X19690059",0.118584806084065,0.661813347267825,0.776911320705708,"inc.trend"
0,0,0.002443154004033,0,0.00225805008277528,0.00198341577651922,0,0,0.00448589588632523,0,0,0.00325359058894862,0,0.00363876749913711,0,0.00383892992207924,0.00120200886155011,0.00186942435530409,0.517179249932174,0.654330191573139,"X19690080",0.306587198775274,0.248109439601854,0.471757385158455,"inc.trend"
0.00691669532154728,0.00343007915567282,0.00364227554645361,0,0.00308431147369834,0.00247329557674385,0,0,0.00169273417158251,0,0,0,0,0,0,0,0.00176994927047487,0,0.140085922629305,0.654330191573139,"X19690012",-0.746149657965407,0.000902145537409551,0.0608948237751447,"decreasing"
0,0.00162326488470804,0.00137876521918774,0,0.00166445435427821,0.0014098979616221,0,0,0.00208960967895177,0,0.00118784503490512,0,0,0,0,0,0.000779486427804415,0,0.0916383088721621,0.654330191573139,"X19690056",-0.421602471160599,0.103845417832723,0.280382628148353,"dec.trend"
0,0,0.00475157525049065,0,0,0.00119482878103568,0,0,0.00156946223368751,0,0.00257528698141315,0.00205717874176452,0.00125529577906794,0,0,0,0.00101236099903263,0.000313823944766986,0.391538783638703,0.654330191573139,"X19690064",-0.069792817387892,0.797303847683716,0.868027284821713,"dec.trend"
0.00676650422313654,0,0.00287429882827412,0,0,0.00348890004062418,0,0.00292646680575005,0,0,0,0,0,0,0,0,0.00133801415814874,0,0.254698105748309,0.654330191573139,"X19690010",-0.545000581932437,0.0290225727547235,0.191556308459959,"decreasing"
0.00616178743216698,0,0.00139223849494528,0,0,0.00143379453724281,0,0.00132605527135549,0,0,0,0,0,0,0,0,0.000859489644642547,0,0.361436673422874,0.654330191573139,"X19690011",-0.520951683331997,0.0385311930745495,0.216737961044341,"decreasing"
0.00291686922702965,0.0100120454284731,0.00299106721817275,0.00341720234200251,0.00117227699145401,0,0,0,0,0,0,0,0,0,0,0,0.001709121767261,0,0.27653623664233,0.654330191573139,"X19690021",-0.62074247667068,0.0102890952240164,0.191556308459959,"decreasing"
0,0,0.00257339566968917,0.00101361321033116,0.00211188832048204,0.00225822639615743,0,0,0.00194829794526726,0,0,0,0,0,0,0,0.000825451795160588,0,0.157483470214839,0.654330191573139,"X19690068",-0.423813209949073,0.101855374056269,0.280382628148353,"dec.trend"
0,0,0.00162577527474255,0,0,0.00227017468396779,0,0,0.00299159946842735,0,0,0,0,0.00284900284900285,0,0.00172593213025711,0.000573962452261474,0.00114373374481499,0.407003915230575,0.654330191573139,"X19690082",0.211930319304058,0.430714524212474,0.578081906285104,"inc.trend"
0,0,0.00132038102423842,0,0,0,0,0,0,0,0.00161624816224795,0.00184063361105246,0,0.00221719112889544,0,0.00239536536460316,0.000398105233128236,0.00115313912337465,0.16537865828691,0.654330191573139,"X19690090",0.542832503465519,0.0297976479826604,0.191556308459959,"increasing"
0,0,0,0,0,0.00145769111286353,0,0,0.00220085508632042,0,0,0.00228996475727998,0,0.00247459590375401,0,0.00240488337267443,0.000495709246371994,0.00121986981910711,0.248919548283839,0.654330191573139,"X196900103",0.491195356770075,0.0533398688398246,0.276957011283705,"inc.trend"
0,0,0,0,0,0,0,0,0,0.00114982379608621,0,0.00180815184144566,0.00160455145953443,0.00171993190473683,0.00118628443625043,0,0.000246497969794322,0.00112769195013042,0.0315432004083677,0.473148006125516,"X196900114",0.610685497719617,0.0119796056373311,0.191556308459959,"increasing"
0.00904308508325725,0,0.00234884107373026,0.00122745565976811,0,0.00106339761512175,0,0,0,0,0,0,0,0,0,0,0.00114023161932311,0,0.405819532060016,0.654330191573139,"X1969005",-0.536361037605219,0.0322051686487773,0.197622625799315,"decreasing"
0,0.00853217850177813,0,0,0,0.140953951298779,0.0173361001808479,0,0,0,0,0,0.190207680587964,0,0,0,0.0139018524984504,0.0475519201469911,0.321664799714327,0.654330191573139,"X19690048",0.126959007758964,0.639394663531849,0.761851860076535,"inc.trend"
0,0,0.00555548070402357,0.00133865373347532,0,0.00241355413769207,0,0,0.00193025814947775,0,0,0,0,0,0,0,0.000936495560389059,0,0.299147034693933,0.654330191573139,"X19690061",-0.3458326065289,0.189504148888099,0.406080319045926,"dec.trend"
0,0,0.00269016405958781,0,0,0,0,0,0.00120265305263411,0,0.00206412415901545,0,0.00132615925046694,0,0,0,0.000496411772603114,0.000331539812616735,0.755346245808205,0.802927111685888,"X19690066",-0.0143683914047536,0.957880401443301,0.957880401443301,"dec.trend"
0,0,0,0,0.00268758669033095,0.00241355413769207,0,0,0,0,0,0,0,0,0,0,0.000425095069001918,0,0.417622603450083,0.654330191573139,"X19690097",-0.269387711925039,0.312996276314219,0.495084875394207,"dec.trend"
0,0,0,0,0.00131843875374726,0,0,0,0.00284126783684809,0,0,0,0,0.00386692173139812,0,0.00180207619482728,0.000346642215882946,0.00141724948155635,0.129359196233006,0.654330191573139,"X19690098",0.373906082538338,0.153674526636637,0.377201110835382,"inc.trend"
0,0,0,0,0.00129457560888306,0,0,0,0.0016957408042141,0,0,0,0,0.00225814188853203,0,0.00125320439605066,0.000249193034424763,0.000877836571145673,0.156260369575993,0.654330191573139,"X19690099",0.343447257017908,0.192779997075392,0.406645306330905,"inc.trend"
0,0,0,0,0,0.0014098979616221,0,0.0234003029350404,0,0,0,0.00107189839702467,0,0.00187788483476368,0,0,0.00215684160780727,0.000469471208690921,0.631545485413789,0.704616863891417,"X196900102",-0.0321382839822172,0.905945109056199,0.921531675314205,"dec.trend"
0,0,0,0,0,0,0.250729032412456,0,0.249998496683684,0,0.409499839348827,0,0,0,0,0.0418570268280921,0.0758522807037473,0.010464256707023,0.387092433670494,0.654330191573139,"X196900104",0.0954455387035628,0.725125476400185,0.822621338773319,"inc.trend"
0,0,0,0,0,0,0,0,0.00208058978105701,0.00163696288526777,0.00178176755235768,0,0,0,0,0.001862356912612,0.000458276684890205,0.000465589228152999,0.988406794880686,0.988406794880686,"X196900112",0.36792530220646,0.160891185653688,0.387862679700855,"inc.trend"
0,0,0,0,0,0,0,0,0.00104330152316009,0,0,0,0.118438169090366,0.0564476971047813,0,0.00124685905733648,8.69417935966743e-05,0.044033181313121,0.0110134617244641,0.185852166600331,"X196900113",0.414914390188976,0.110032457759126,0.291262388185921,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00791863751076723,0.00525076778598442,0,0.00329235132418791,0.0076016559275191,0.14660336431644,"X196900131",0.550137140663265,0.027247691458371,0.191556308459959,"increasing"
0.00771507958152017,0,0,0,0,0.0888116232943819,0,0,0,0,0.0260011488992961,0,0,0,0,0,0.0102106543145998,0,0.453695207694066,0.654330191573139,"X1969007",-0.148184128661434,0.583901965242732,0.716606957343353,"dec.trend"
0.00409863602768259,0.00297407364919124,0.00326502382524263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000861477791843038,0,0.304197924281808,0.654330191573139,"X19690018",-0.644842390403438,0.00699664582143425,0.191556308459959,"decreasing"
0.00136357707767646,0,0,0,0,0,0,0.00154325397959475,0,0,0,0,0,0.00149177767247582,0,0,0.000242235921439268,0.000372944418118956,0.716000070727089,0.780997007819233,"X19690037",-0.0779436084179775,0.774173397193351,0.856667283779528,"dec.trend"
0,0.00292245038430653,0,0,0.167212038956584,0,0.0371097155320655,0,0,0,0,0,0,0,0,0,0.0172703504060797,0,0.497052079443662,0.654330191573139,"X19690054",-0.238103053865122,0.374527310556463,0.532223020264447,"dec.trend"
0,0,0.00221410831615491,0.0010948733411172,0.00103208101537681,0,0,0,0,0,0,0,0,0,0,0,0.000361755222720743,0,0.338468510557049,0.654330191573139,"X19690069",-0.409739349580772,0.114993841492915,0.298541703875836,"dec.trend"
0,0,0,0.438244439027102,0,0,0,0,0,0.463225387407235,0,0,0.00346218674549384,0,0,0,0.0751224855361948,0.000865546686373461,0.422313078866751,0.654330191573139,"X19690095",-0.103439604017756,0.703039620928714,0.810356786566191,"dec.trend"
0,0,0,0,0.00194484630643261,0,0,0,0.0022249081473731,0,0,0,0,0.0017491824473344,0,0,0.000347479537817143,0.000437295611833599,0.853516800846716,0.879578382551959,"X196900100",0.0444377447840783,0.870194269074697,0.896765086451024,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0.00192294585568656,0.00482895641487882,0,0.00208263863294664,0,0,0.000562658522547115,0.00052065965823666,0.958556639245548,0.972971024798113,"X196900117",0.320050971790679,0.226868319473056,0.443872798969022,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0.00156756598868626,0,0,0.00185448440068563,0,0.00207175309017995,0.000130630499057189,0.000981559372716397,0.0428421276812354,0.525789748815161,"X196900118",0.596184958195163,0.0147926209125678,0.191556308459959,"increasing"
0,0,0,0,0,0,0,0,0,0,0,0,0.00177158678497492,0.00100621866535624,0,0.00118975100890886,0,0.000991889114810004,0.000182914833206177,0.0246935024828339,"X196900124",0.63121132784817,0.00873511989649213,0.191556308459959,"increasing"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245568434255663,0.00298230919566486,0,0.00135949838455537,0.00628907649598207,0.14660336431644,"X196900132",0.59114461856006,0.0158826589039809,0.191556308459959,"increasing"
0.0165407828118145,0.00455431914649535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175792516319249,0,0.489181309252515,0.654330191573139,"X1969003",-0.513568948641195,0.0418743295661934,0.226121379657445,"decreasing"
0.00707874361193782,0.00240621773545945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000790413445616439,0,0.473710955059088,0.654330191573139,"X1969008",-0.527949913702083,0.0355517313669968,0.208673205849764,"decreasing"
0.00618550181612657,0.00357060915452564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813009247554351,0,0.43552279168495,0.654330191573139,"X19690013",-0.561589060500932,0.0235900078859489,0.191556308459959,"decreasing"
0.00431601788064551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000359668156720459,0,0.581626836953901,0.654330191573139,"X19690017",-0.426905879420705,0.0991168554039945,0.278766155823735,"dec.trend"
0.00237143839595907,0,0,0,0,0,0,0.00324654911262896,0,0,0,0,0,0,0,0,0.000468165625715669,0,0.423349642384231,0.654330191573139,"X19690025",-0.30720365103781,0.247110837561117,0.471757385158455,"dec.trend"
0.00180624557825549,0.00122748652059195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252811008237286,0,0.426526761737101,0.654330191573139,"X19690030",-0.568191913328532,0.0216601140470827,0.191556308459959,"decreasing"
0.00163629249321176,0,0,0,0,0,0,0,0,0.00207582692957549,0,0,0,0,0,0,0.00030934328523227,0,0.420625998131783,0.654330191573139,"X19690034",-0.211133119238388,0.432490907665152,0.578081906285104,"dec.trend"
0.0010078613182826,0,0,0,0,0,0,0,0,0,0.00117324038283661,0,0,0,0,0,0.000181758475093268,0,0.418399364864492,0.654330191573139,"X19690046",-0.189346593478588,0.482465313927882,0.638557033139843,"dec.trend"
0,0.00670528851669152,0,0,0,0,0,0,0,0,0,0,0,0.0851307791759537,0,0,0.000558774043057627,0.0212826947939884,0.0910271146762315,0.654330191573139,"X19690049",0.297759169466362,0.262684744335093,0.485786855962158,"inc.trend"
0,0.00507915567282322,0,0,0,0,0,0,0.00113951376737082,0,0,0,0,0,0,0,0.000518222453349503,0,0.503087385041428,0.654330191573139,"X19690050",-0.34819884204566,0.186290738546434,0.405633059738204,"dec.trend"
0,0.00309165997476196,0.00169314165353022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398733469024349,0,0.438864068335157,0.654330191573139,"X19690053",-0.442705271840035,0.0859364043831787,0.278766155823735,"dec.trend"
0,0.00152288631409889,0.00123055918585486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229453791662812,0,0.419888891174953,0.654330191573139,"X19690057",-0.44784147337361,0.0819362012823113,0.278766155823735,"dec.trend"
0,0,0.00221859940807408,0,0,0,0,0,0.0015724688663191,0,0,0,0,0,0,0,0.000315922356199432,0,0.424608741828068,0.654330191573139,"X19690070",-0.216996367233973,0.41951429667632,0.578081906285104,"dec.trend"
0,0,0.00234884107373026,0,0,0.00209095036681244,0,0,0,0,0,0,0,0,0,0,0.000369982620045224,0,0.417755249883241,0.654330191573139,"X19690074",-0.300592915358767,0.257950203082537,0.483656630779757,"dec.trend"
0,0,0.00144164050605624,0,0,0,0,0,0.00104330152316009,0,0,0,0,0,0,0,0.000207078502434694,0,0.423727468759503,0.654330191573139,"X19690081",-0.215565894958245,0.422661321852442,0.578081906285104,"dec.trend"
0,0,0.00129343447272335,0,0,0,0,0,0,0,0.00140204659857653,0,0,0,0,0,0.000224623422608324,0,0.417279235340663,0.654330191573139,"X19690087",-0.0833083203181894,0.759044694191264,0.846868047238187,"dec.trend"
0,0,0,0,0.00195677787886471,0,0,0,0,0,0,0,0,0.0011232208357465,0,0,0.000163064823238726,0.000280805208936626,0.723145377610401,0.780997007819233,"X19690096",-0.0251073862551952,0.926462390137348,0.933376288571208,"dec.trend"
0,0,0,0,0,0,0.00143926211321967,0,0,0,0,0.00148874777364537,0,0,0,0,0.000244000823905421,0,0.416914604004006,0.654330191573139,"X196900106",0.0575389165268936,0.832372154857703,0.868027284821713,"inc.trend"
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012109724635392,0,0.00108505292012488,0,0.000574006345916019,0.00604059959812354,0.14660336431644,"X196900127",0.575377895148223,0.0197006546500431,0.191556308459959,"increasing"
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110567051018796,0,0.00131665778319247,0,0.000605582073345108,0.00621865800986974,0.14660336431644,"X196900129",0.588982364921653,0.0163690158880491,0.191556308459959,"increasing"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119006241216206,0.00169103276732912,0,0.000720273794872795,0.00713932124464455,0.14660336431644,"X196900133",0.592241422483628,0.0156402978525394,0.191556308459959,"increasing"
0.0045729237068744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381076975572867,0,0.581626836953901,0.654330191573139,"X19690014",-0.426905879420705,0.0991168554039945,0.278766155823735,"dec.trend"
0.00445435178707645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371195982256371,0,0.581626836953901,0.654330191573139,"X19690016",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.0028022497045583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233520808713192,0,0.581626836953901,0.654330191573139,"X19690022",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00238329558793886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198607965661572,0,0.581626836953901,0.654330191573139,"X19690024",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00223705688685472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186421407237893,0,0.581626836953901,0.654330191573139,"X19690026",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00284177367782428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236814473152024,0,0.581626836953901,0.654330191573139,"X19690027",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00208686578844398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173905482370332,0,0.581626836953901,0.654330191573139,"X19690028",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.0017864835916225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148873632635208,0,0.581626836953901,0.654330191573139,"X19690031",-0.426905879420705,0.0991168554039945,0.278766155823735,"dec.trend"
0.00156119694400639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130099745333866,0,0.581626836953901,0.654330191573139,"X19690032",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00143867262688184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119889385573486,0,0.581626836953901,0.654330191573139,"X19690033",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00190505551142045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158754625951704,0,0.581626836953901,0.654330191573139,"X19690035",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00133986269371687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111655224476406,0,0.581626836953901,0.654330191573139,"X19690038",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00129638632312429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108032193593691,0,0.581626836953901,0.654330191573139,"X19690039",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00125686234985831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104738529154859,0,0.581626836953901,0.654330191573139,"X19690040",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00119757638995933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97980324966108e-05,0,0.581626836953901,0.654330191573139,"X19690043",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.0012766243364913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106385361374275,0,0.581626836953901,0.654330191573139,"X19690044",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0.00115410001936675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61750016138956e-05,0,0.581626836953901,0.654330191573139,"X19690045",-0.426905879420705,0.0991168554039947,0.278766155823735,"dec.trend"
0,0.0467391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389492753623188,0,0.581626836953901,0.654330191573139,"X19690047",-0.350865830264771,0.182711989845822,0.40436260047846,"dec.trend"
0,0.00462315016634163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385262513861803,0,0.581626836953901,0.654330191573139,"X19690051",-0.350865830264771,0.182711989845822,0.40436260047846,"dec.trend"
0,0.00251806814270965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209839011892471,0,0.581626836953901,0.654330191573139,"X19690055",-0.350865830264771,0.182711989845823,0.40436260047846,"dec.trend"
0,0.00129344958127796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107787465106497,0,0.581626836953901,0.654330191573139,"X19690058",-0.350865830264771,0.182711989845822,0.40436260047846,"dec.trend"
0,0,0.00437881462119885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364901218433238,0,0.581626836953901,0.654330191573139,"X19690063",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00294615629898097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245513024915081,0,0.581626836953901,0.654330191573139,"X19690065",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00324256836564674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270214030470562,0,0.581626836953901,0.654330191573139,"X19690067",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00296412066665768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247010055554807,0,0.581626836953901,0.654330191573139,"X19690071",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00311232669999057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259360558332547,0,0.581626836953901,0.654330191573139,"X19690072",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00207937555857956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173281296548296,0,0.581626836953901,0.654330191573139,"X19690073",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00265872641615356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221560534679463,0,0.581626836953901,0.654330191573139,"X19690075",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
0,0,0.00218267067272066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181889222726722,0,0.581626836953901,0.654330191573139,"X19690076",-0.254723239377959,0.341058469716009,0.495084875394207,"dec.trend"
