"XOTU","barettin_estimate_P","barettin_p_val_P","barettin_estimate_S","barettin_p_val_S","barettin_fdr_P","barettin_fdr_S"
"X196900277",-0.172133719563224,0.68356801118283,-0.0311739843194275,0.941586637631995,0.90152469520975,0.978592407662821
"X196900302",0.88748154463102,0.00326754971140255,0.627376434428478,0.0958914444893229,0.0875236529839969,0.790711059964901
"X196900323",-0.334756371870005,0.417647133622071,-0.291724116423309,0.48325820802848,0.90152469520975,0.921569248648886
"X196900340",0.713955757781477,0.0466767937278671,0.218217890235992,0.603645056510136,0.583459921598339,0.939281726934859
"X196900348",0.289825378432297,0.486241772189225,-0.245495126515491,0.557856585182126,0.90152469520975,0.921569248648886
"X196900370",-0.405074939914265,0.319478390272094,-0.710284805204577,0.0483489344439158,0.90152469520975,0.790711059964901
"X196900475",-0.20702858370557,0.622770557088067,-0.0467609764791412,0.912450894053421,0.90152469520975,0.976536593049476
"X196900496",-0.23905590689833,0.568554280174591,-0.514370741270553,0.192165912271177,0.90152469520975,0.790711059964901
"X19690015",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900175",-0.279957174346266,0.501862813890334,0.0487950036474267,0.908654487655341,0.90152469520975,0.976536593049476
"X196900233",0.115424427503362,0.785493736106252,0.523809523809524,0.196626984126984,0.923386053416441,0.790711059964901
"X196900266",-0.0401101111470182,0.92487416515511,0.317167523708273,0.443989241632351,0.96074186131071,0.921569248648886
"X196900271",0.418705457654773,0.301857707673179,0.121987509118567,0.773532403327246,0.90152469520975,0.957666066188054
"X196900291",0.682369894708372,0.0622409362909009,0.545544725589981,0.161938228466284,0.707283366942056,0.790711059964901
"X196900293",0.346402255667462,0.40058333587686,0.621499204554005,0.0999929658509141,0.90152469520975,0.790711059964901
"X196900307",-0.248017645513691,0.553685304534085,-0.109108945117996,0.797038574188192,0.90152469520975,0.957666066188054
"X196900314",-0.343025929037474,0.405498823550433,-0.202938515772736,0.629808489737719,0.90152469520975,0.95699212303702
"X196900316",-0.401343883377677,0.324384319454881,-0.463552534650553,0.247323262807286,0.90152469520975,0.790711059964901
"X196900320",0.450156654363404,0.263049666176499,0.251501515001784,0.547942603559827,0.90152469520975,0.921569248648886
"X196900350",0.468394166113303,0.241759481553868,-0.0761019434147761,0.857858829938711,0.90152469520975,0.957666066188054
"X196900398",-0.168375677696468,0.690211745961324,-0.577350269189626,0.133974596215561,0.90152469520975,0.790711059964901
"X196900400",-0.254718146731175,0.542659444532757,-0.452022772631699,0.260829775702136,0.90152469520975,0.790711059964901
"X196900406",-0.334125267115345,0.418580548444249,-0.87287156094397,0.00465921494399392,0.90152469520975,0.74166802320558
"X196900465",-0.331036295752402,0.42316195758703,-0.177571201301144,0.673986656997567,0.90152469520975,0.957666066188054
"X196900469",-0.356680609377107,0.385780607862516,-0.253673144715921,0.544373791540533,0.90152469520975,0.921569248648886
"X196900507",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900137",0.253972373222859,0.54388270217873,0.32335909071658,0.434639448550857,0.90152469520975,0.921569248648886
"X196900144",0.818942524186613,0.0128964808585168,0.761019434147762,0.028298006198554,0.221121684999113,0.74166802320558
"X196900187",-0.302848021253366,0.46592498790935,-0.0975900072948533,0.818177202735276,0.90152469520975,0.957666066188054
"X196900194",-0.031743882442056,0.940520192692906,0.0958101009530607,0.821452403250453,0.966999530630992,0.957666066188054
"X196900259",-0.314998779490023,0.447283689021055,-0.357142857142857,0.389384920634921,0.90152469520975,0.921569248648886
"X196900319",-0.556479018165541,0.151995849077055,-0.778457070243618,0.0228673339697368,0.90152469520975,0.74166802320558
"X196900355",0.996311413312483,1.25117415975872e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900361",0.447566953063123,0.26614584184569,0.311739843194275,0.452253005141476,0.90152469520975,0.921569248648886
"X196900454",-0.243191397896954,0.561675691530734,-0.43915503282684,0.276326840133746,0.90152469520975,0.790711059964901
"X196900167",-0.32012993269121,0.439505442763133,-0.14638501094228,0.729423924959387,0.90152469520975,0.957666066188054
"X196900213",0.863285239314117,0.0057511915647232,0.791039852105473,0.0193848405445711,0.1347935522982,0.74166802320558
"X196900222",0.0997951294056839,0.814122753701956,0.487950036474267,0.219943819241819,0.927095481335101,0.790711059964901
"X196900262",-0.311968852270993,0.451903071300937,0.0634182861789801,0.881409154574204,0.90152469520975,0.964279206580592
"X196900282",-0.759299920200853,0.0288725939861231,-0.261904761904762,0.53640873015873,0.436962839698755,0.921569248648886
"X196900296",0.474744207152439,0.234559790907481,0.646866519025597,0.082993624633694,0.90152469520975,0.790711059964901
"X196900308",-0.0700655581867285,0.869056400940729,0.412393049421161,0.309958735506241,0.927095481335101,0.790711059964901
"X196900312",-0.391340681734082,0.337710331395564,-0.14638501094228,0.729423924959387,0.90152469520975,0.957666066188054
"X196900383",NA,NA,NA,NA,NA,NA
"X196900499",NA,NA,NA,NA,NA,NA
"X196900569",NA,NA,NA,NA,NA,NA
"X196900147",-0.298873588051226,0.472089013385637,0.21957751641342,0.601334210476955,0.90152469520975,0.939281726934859
"X196900174",-0.4919478513398,0.215614760631407,0.142857142857143,0.75203373015873,0.90152469520975,0.957666066188054
"X196900177",-0.362105633545951,0.378066697993941,0.21957751641342,0.601334210476955,0.90152469520975,0.939281726934859
"X196900297",0.863837936201447,0.00568419546386548,0.763762615825973,0.0273960439091121,0.1347935522982,0.74166802320558
"X196900301",-0.61167460061824,0.107069993296028,-0.503003030003569,0.203876682008432,0.90152469520975,0.790711059964901
"X196900331",0.843276318076141,0.00852799632717262,0.627376434428478,0.0958914444893229,0.174452944321381,0.790711059964901
"X196900346",0.279881415918713,0.501983472896435,0.0718575757147955,0.865730123834001,0.90152469520975,0.957666066188054
"X196900390",-0.387754966590128,0.342547894485335,-0.481978974960249,0.22649256280418,0.90152469520975,0.790711059964901
"X196900429",-0.16645363775007,0.693616386200802,-0.0824786098842323,0.846052523866644,0.90152469520975,0.957666066188054
"X196900464",-0.238518934621957,0.569449559597574,-0.592305702069122,0.121834513627698,0.90152469520975,0.790711059964901
"X196900492",-0.166913813459563,0.69280083552021,-0.247435829652697,0.554646423221937,0.90152469520975,0.921569248648886
"X196900529",-0.254467789434371,0.54306998331564,-0.514370741270553,0.192165912271177,0.90152469520975,0.790711059964901
"X196900253",0.699748689090095,0.0533463957503598,0.463713016751484,0.247137817184,0.645319303431772,0.790711059964901
"X196900268",-0.192987688478705,0.647032298323421,-0.218217890235992,0.603645056510136,0.90152469520975,0.939281726934859
"X196900275",0.417215898385886,0.303760064473718,0.179643939286989,0.670344277246939,0.90152469520975,0.957666066188054
"X196900310",0.958332623398628,0.000175249462016072,0.763762615825973,0.0273960439091121,0.00547654568800224,0.74166802320558
"X196900336",0.996311413312483,1.25117415975883e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900352",0.996311413312483,1.25117415975872e-07,0.577350269189626,0.133974596215561,4.26536645372368e-06,0.790711059964901
"X196900450",-0.249342217720827,0.551499410849412,-0.342913827513702,0.405662473506009,0.90152469520975,0.921569248648886
"X196900500",-0.167103132591244,0.692465387711163,-0.412393049421161,0.309958735506241,0.90152469520975,0.790711059964901
