"","Sf1","Sf2","Sf3","Sf4","Sf5","Sf6","Sf7","Sf8","Sf9","Sf10","Sf11","Sf12","Sf13","Sf14","Sf15","shallow_mean","deep_mean","ttest_pval","XOTU","inc_dec_estimate","inc_dec_p_val","classification"
"X196900158",0.440473531382622,0,0,0,0.179361179361179,0.221576948849676,1,0.212195666741121,0.471521107884744,0.28635246817065,0.224704042885861,0.194103194103194,0.293723475541657,0.208845208845209,0.226044226044226,0.256700915791825,0.272184817639363,0.908542209836967,"X196900158",0.0719139605575998,0.798964439822955,"inc.trend"
"X196900182",0.696100917431193,0.783830275229358,0.528669724770642,0.128440366972477,0.641628440366973,0.431192660550459,1,0.208142201834862,0.49197247706422,0.208715596330275,0.151949541284404,0.427178899082569,0,0.226490825688073,0.455848623853211,0.552250573394495,0.280307994757536,0.0535211829144388,"X196900182",-0.530015554849081,0.0421289446954052,"decreasing"
"X196900183",0.207641770401107,0.339211618257261,0,0.171507607192254,1,0.469917012448133,0.498271092669433,0.237033195020747,0.491182572614108,0.516597510373444,0.11082295988935,0.518153526970954,0.271611341632088,0,0.113589211618257,0.365447786998617,0.288851017585457,0.590602825350541,"X196900183",-0.118726733755818,0.673440498631125,"dec.trend"
"X196900226",0.453739612188366,0.220498614958449,0.58005540166205,0,0.532963988919668,0.4398891966759,1,0.298060941828255,0.588919667590028,0.528531855955679,0.289750692520776,0.768421052631579,0.481440443213296,0.515235457063712,0.255401662049861,0.440650969529086,0.489671547289276,0.706777684698351,"X196900226",0.1318918049546,0.639387402262989,"inc.trend"
"X196900252",0.134280742459397,0.218677494199536,0.129930394431555,1,0.279872389791183,0.0965777262180974,0,0.0901972157772622,0,0,0,0.125290023201856,0,0.217807424593968,0,0.243691995359629,0.0490139211136891,0.141286964296836,"X196900252",-0.348655342058077,0.202800243247849,"dec.trend"
"X196900335",0,0.0890991435361643,0,0.0572171651495449,1,0,0.258284381866284,0.287117169633649,0.0761849244428501,0.161965831128649,0.0916102416931976,0,0.268642661764046,0.139455629792386,0.0138558809022017,0.211464732523205,0.107387881389047,0.446788521758005,"X196900335",-0.0423906212148538,0.880763768717968,"dec.trend"
"X196900338",0,0.661547911547912,0.674447174447175,0,0,0.196560196560197,0,0,0,0,0.137592137592138,0.398034398034398,0.31019656019656,1,0.199017199017199,0.19156941031941,0.292120042120042,0.557446329693673,"X196900338",0.19584901594197,0.484216884411246,"inc.trend"
"X196900146",0.025513599537037,0.0182219328703704,0,0.0142578125,0.0251808449074074,0.00784866898148148,1,0.00355179398148148,0.0116825810185185,0.00855758101851852,0.00353732638888889,0.00413773148148148,0,0,0,0.136821831597222,0.00398788855820106,0.334442510661989,"X196900146",-0.117824593801644,0.675796585139358,"dec.trend"
"X196900186",0.0209905660377358,0.0847060957910015,0,0.0817851959361393,0.0407656023222061,0.00996008708272859,1,0.00537010159651669,0,0,0.0165457184325109,0,0,0,0,0.155447206095791,0.00236367406178727,0.260852949740862,"X196900186",-0.158984198847447,0.57143126913372,"dec.trend"
"X196900196",0.144909624594469,0.413255059477831,0.043874555847366,0.333230341418199,0.500849683299861,0.153869921211185,1,0.12791595859725,0.065502858025645,0.043565580101962,0,0,0,0,0,0.33973814305577,0.015581205446801,0.0166926392553961,"X196900196",-0.451306904603784,0.0912991744671801,"dec.trend"
"X196900202",0.527647058823529,0,0,0,0.2,0,1,0.38,0.942941176470588,0.359411764705882,0.278235294117647,0.198235294117647,0,0,0,0.263455882352941,0.254117647058824,0.95964455060629,"X196900202",-0.161450700790812,0.565398274635136,"dec.trend"
"X196900203",1,0.359116022099448,0.696132596685083,0,0.683977900552486,0.765745856353591,0,0.433149171270718,0.468508287292818,0,0.404419889502762,0.801104972375691,0.638674033149171,0.932596685082873,0.362430939226519,0.492265193370166,0.515390686661405,0.89705995028233,"X196900203",0.0455702609812287,0.87188568354992,"inc.trend"
"X196900225",0.962204724409449,0.500787401574803,0.883464566929134,0.782677165354331,1,0.818897637795276,0,0.733858267716535,0.762204724409449,0.38740157480315,0.411023622047244,0.71496062992126,0.667716535433071,0.664566929133858,0.579527559055118,0.710236220472441,0.598200224971879,0.418597560585843,"X196900225",-0.259408991919046,0.350485607093997,"dec.trend"
"X196900341",0,0.582599118942731,0,0,0.637665198237885,0.276431718061674,0,0,0,0.553964757709251,0.213656387665198,1,0.573788546255507,0,0.68942731277533,0.187087004405286,0.432976714915041,0.169549037324708,"X196900341",0.4066426726296,0.13253429861616,"inc.trend"
"X196900191",0.368295994568907,0.0994568906992532,0.14969450101833,0,0.122199592668024,0.152749490835031,1,0.202987101154107,0.419891378139851,0.294636795655126,0.185336048879837,0.122878479293958,0.253903598099117,0.23285811269518,0.253224711473184,0.261922946367957,0.251818446319465,0.93645750065615,"X196900191",0.0117746055944165,0.966779658853252,"inc.trend"
"X196900211",1,0.835761589403973,0.806622516556291,0.529801324503311,0.950993377483444,0.773509933774834,0,0.381456953642384,0.441059602649007,0,0.290066225165563,0.495364238410596,0,0,0.398675496688742,0.65976821192053,0.232166508987701,0.0139609961713181,"X196900211",-0.710031830499949,0.00301942991174159,"decreasing"
"X196900229",0.165137614678899,0.103876886652856,0.127552530334418,0.096182302456348,0.190292986090559,0.167801124593075,0.933116306599586,0.169280852323173,0.492453388576502,0.327907664989642,0.168097070139094,0.295649600473513,0.387096774193548,0.393311630659959,1,0.244155075466114,0.43778801843318,0.195927501177032,"X196900229",0.496894911053714,0.0595202858008079,"inc.trend"
"X196900255",0.621546961325967,1,0,0.569060773480663,0.74585635359116,0.342541436464088,0,0.447513812154696,0.404696132596685,0,0,0,0,0,0,0.465814917127072,0.0578137332280979,0.0134294721241431,"X196900255",-0.69726755662895,0.00386002696739529,"decreasing"
"X196900263",0.77037037037037,0.505555555555556,0.698148148148148,0.651851851851852,0.838888888888889,0,0,0.351851851851852,0,0,0,0.77962962962963,0.651851851851852,1,0,0.477083333333333,0.347354497354497,0.529407938268784,"X196900263",-0.134045370838984,0.633877862388062,"dec.trend"
"X196900283",0.818181818181818,0.531818181818182,0.536363636363636,0,0,0,0,0.640909090909091,1,0.543181818181818,0.375,0,0.697727272727273,0.997727272727273,0.970454545454545,0.315909090909091,0.65487012987013,0.0941513521772159,"X196900283",0.275239669230475,0.320772465802543,"inc.trend"
"X196900161",0.293715194908512,0.781066030230708,0.0354813046937152,0.896101829753381,1,0.0768496420047733,0,0.0474144789180589,0.0680986475735879,0,0,0.0521877486077963,0,0,0,0.391328560063644,0.0171837708830549,0.0389572510038952,"X196900161",-0.545955100055756,0.0352570344855251,"decreasing"
"X196900223",0.253672869735553,0,0,0,0.130917401240614,0.50048971596474,0,0,0.15181194906954,0,0.187397975840679,1,0,0.114267058439438,0.281096963761019,0.110634998367613,0.247796278158668,0.345891486362723,"X196900223",0.283703178141054,0.305501560510849,"inc.trend"
"X196900260",0.370912220309811,1,0,0.417383820998279,0.449225473321859,0.200516351118761,0,0,0,0,0,0.354561101549053,0,0,0.253012048192771,0.304754733218589,0.0867961642488321,0.142837285751192,"X196900260",-0.454174934857962,0.0890069832229599,"dec.trend"
"X196900303",0.388429752066116,0,0,0,1,0.319559228650138,0,0,0,0.256198347107438,0,0.586776859504132,0.381542699724518,0.670798898071625,0,0.213498622589532,0.270759543486816,0.739657749928171,"X196900303",0.200385731259437,0.473944698616498,"inc.trend"
"X196900318",0.471428571428571,0.608928571428571,0.696428571428571,0,0.642857142857143,0,0,0,0,0,0.396428571428571,0.655357142857143,1,0,0,0.302455357142857,0.293112244897959,0.961447288172976,"X196900318",-0.0943460931904968,0.738041615642938,"dec.trend"
"X196900347",0,0.276635514018692,0.554517133956386,0.19190031152648,0,0,1,0,0,0,0.115264797507788,0.185046728971963,0,0,0,0.252881619937695,0.0429016466399644,0.15605237947225,"X196900347",-0.314325666702826,0.25387638670896,"dec.trend"
"X196900366",0,0.318248175182482,0,0.538686131386861,0,0,0,0,0,0,0.369343065693431,1,0.753284671532847,0.87007299270073,0.718248175182482,0.107116788321168,0.530135557872784,0.0230452595741907,"X196900366",0.685020870406872,0.00483199033458158,"increasing"
"X196900401",0,0,0.143857415658816,0,0,0.120305537873966,0.851686823679185,0.176957352005092,0.425206874602164,0.511139401654997,0.168045830681095,0,0.585614258434118,0,1,0.161600891152132,0.384286623624625,0.206675817390408,"X196900401",0.440539591295697,0.100276447108961,"inc.trend"
"X196900149",0.894972067039106,0,0.106145251396648,0.125139664804469,0.125418994413408,0.396927374301676,0.62877094972067,1,0.613966480446927,0.201396648044693,0.19804469273743,0.140223463687151,0.264245810055866,0.175139664804469,0.403072625698324,0.409671787709497,0.285155626496409,0.447061167191488,"X196900149",-0.165980828650462,0.554388461322524,"dec.trend"
"X196900163",0.846623093681917,0.2,0.457080610021787,0,0.582135076252723,0.37037037037037,0.550326797385621,0.445315904139434,0.421350762527233,0.274074074074074,0.241830065359477,0.693246187363834,0.526361655773421,1,0.199128540305011,0.431481481481481,0.47942732648615,0.737699539959754,"X196900163",0.141755350112546,0.614300657108163,"inc.trend"
"X196900292",0.507281553398058,0.385922330097087,0.497572815533981,0.41504854368932,0,0,0,0.736650485436893,0,0.507281553398058,0.359223300970874,0.496359223300971,0.557038834951456,1,0.467233009708738,0.317809466019417,0.483876560332871,0.286431654706012,"X196900292",0.320991699938613,0.243396394493888,"inc.trend"
"X196900305",0.332560834298957,0,0,0,0,0,0,0,0,0.331402085747393,0.278099652375435,0,0.369640787949015,1,0.365005793742758,0.0415701042873696,0.334878331402086,0.0365328400023728,"X196900305",0.555338909753002,0.0316256363677794,"increasing"
"X196900339",0,0.218980253463012,0,0,1,0.195991747715886,0,0,0,0,0,0.432950191570881,0.451812555260831,0,0.127320954907162,0.176871500147362,0.144583385962696,0.833326062577516,"X196900339",0.0886482200191374,0.753394635220717,"inc.trend"
"X196900349",0,0.889487870619946,0.574123989218329,0,0.867924528301887,0.727762803234501,0,0.905660377358491,0,0.512129380053908,0,0,1,0,0,0.495619946091644,0.216018482864844,0.211265719992284,"X196900349",-0.203168312279853,0.467696863013481,"dec.trend"
"X196900458",0,0,0,0,0.361764705882353,0.210588235294118,0,0.160588235294118,0.465294117647059,0.329411764705882,0.250588235294118,0.535294117647059,0.455882352941176,1,0.705882352941177,0.0916176470588235,0.534621848739496,0.000852811683239036,"X196900458",0.858791846738021,4.1400337074212e-05,"increasing"
"X1969000",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.36884629178393,"X1969000",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900190",0.46044370029301,0.125994139807451,0.495604855588112,0,0.385935537881959,0.355797404771871,1,0.558392632900795,0.97153620761825,0.667224780242779,0.215571368773545,0.661364587693596,0.526580159062369,0.452071996651319,0.447467559648388,0.4227710339054,0.563116665670035,0.338017948879246,"X196900190",0.2329949118935,0.40332775991277,"inc.trend"
"X196900193",0.633045786330458,0.383543463835435,0.52156602521566,0,0.244193762441938,0.366290643662906,1,0.798274717982747,0.741207697412077,0.481088254810883,0.183145321831453,0.489714664897147,0.497677504976775,0.60185799601858,0.468480424684804,0.493364299933643,0.494738837804531,0.991982500166366,"X196900193",0.0479963473786731,0.865121123383705,"inc.trend"
"X196900205",0.674764890282132,0.304858934169279,0.137931034482759,0,0,0.474137931034483,0.952194357366771,0.811128526645768,1,0.921630094043887,0.261755485893417,0,0.496081504702194,0.650470219435737,0.802507836990596,0.419376959247649,0.590349305866547,0.383133142487834,"X196900205",0.209264734956344,0.454149997044808,"inc.trend"
"X196900265",0.303908355795148,0,0,0,0,0,1,0.154312668463612,0.433962264150943,0.30222371967655,0.192722371967655,0,0.275606469002695,0.252021563342318,0.336590296495957,0.182277628032345,0.256160954948017,0.608312294235869,"X196900265",0.168917793673867,0.547300301296091,"inc.trend"
"X196900277",0.885,0,0.845,0,1,0,0,0.3875,0,0,0,0,0,0,0,0.3896875,0,0.0410050086878857,"X196900277",-0.562845043764086,0.0289294902578585,"decreasing"
"X196900302",0.262172284644195,0.595505617977528,0.767790262172285,0,0,0,0,0,0,0,0,0,0.234082397003745,1,0,0.203183520599251,0.176297485286249,0.881572868677311,"X196900302",-0.0823109857867316,0.770571471978013,"dec.trend"
"X196900323",0.104073838319542,0,0,0,0,0,1,0.170591979630808,0.409611712285169,0.38924252068746,0.269573520050923,0.165499681731381,0.521960534691279,0.61075747931254,0.844366645448759,0.159333227243794,0.458716013458216,0.0728192724698634,"X196900323",0.603296525973507,0.0172644458096974,"increasing"
"X196900340",0,1,0,0.67603305785124,0,0,0,0,0,0,0.272727272727273,0,0,0,0,0.209504132231405,0.038961038961039,0.291885154140133,"X196900340",-0.40138322433665,0.138104320699965,"dec.trend"
"X196900348",0,0.485054347826087,0,0.58695652173913,1,0,0,0,0,0,0,0.692934782608696,0,0,0,0.259001358695652,0.0989906832298137,0.372203030476396,"X196900348",-0.201475899443579,0.47149211121168,"dec.trend"
"X196900370",0,0,0.62085308056872,0,0.411645226811104,0.197020988490183,0,0,0.249830737982397,0.259986459038592,0.221394719025051,0.946513202437373,0.42654028436019,1,0.337169939065674,0.153689911983751,0.491633620272754,0.0414841558485707,"X196900370",0.578858674650746,0.0237606266467896,"increasing"
"X196900475",0,0,0,0,0,0.230077120822622,0,0,0,0.250642673521851,0,0.493573264781491,0.845758354755784,1,0,0.0287596401028278,0.369996327579875,0.0418926030855853,"X196900475",0.64826194415051,0.00895359656834801,"increasing"
"X196900496",0,0,0,0,0,0,0,0,0.657243816254417,0.541645633518425,0.532559313478041,0.448763250883392,0.440181726400808,1,0.965673902069662,0,0.655152520372106,2.49441048455409e-06,"X196900496",0.850253178893144,5.9342162711017e-05,"increasing"
"X19690015",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.36884629178393,"X19690015",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900175",1,0,0,0,0.772079772079772,0.550569800569801,0.793447293447293,0.304131054131054,0.378205128205128,0,0.133190883190883,0.242165242165242,0,0,0,0.42752849002849,0.107651607651608,0.072239822072457,"X196900175",-0.43986659715714,0.100857315567241,"dec.trend"
"X196900233",0.47886393659181,0.38110964332893,0.322324966974901,0.390356671070013,0.535006605019815,0.546235138705416,1,0.273447820343461,0.28665785997358,0.191545574636724,0.16116248348745,0.381770145310436,0,0.247027741083223,0.377146631439894,0.490918097754293,0.235044347990187,0.0219223935288631,"X196900233",-0.416190121374018,0.122817529322261,"dec.trend"
"X196900266",0.148648648648649,0.0938438438438438,0,0,0,0.188438438438438,1,0.222972972972973,0.426426426426426,0.21996996996997,0.156156156156156,0.132882882882883,0,0,0.208708708708709,0.206737987987988,0.163449163449163,0.756013116907589,"X196900266",-0.0408250792371466,0.885139932245445,"dec.trend"
"X196900271",0.219570405727924,0.500596658711217,0,0.239856801909308,1,0.158711217183771,0,0,0,0,0,0,0,0,0,0.264841885441527,0,0.0625428193921523,"X196900271",-0.453227684340159,0.0897594938316084,"dec.trend"
"X196900291",0.776470588235294,1,0,0,0,0,0,0,0,0,0.463529411764706,0,0,0,0,0.222058823529412,0.066218487394958,0.374328860316253,"X196900291",-0.496706528693684,0.0596321214649404,"dec.trend"
"X196900293",0.969512195121951,0.795731707317073,0.996951219512195,1,0,0.521341463414634,0,0,0,0,0,0,0,0,0,0.535442073170732,0,0.0102239855850462,"X196900293",-0.773437630005917,0.00071843191738033,"decreasing"
"X196900307",0.358163265306122,0,0,0,1,0.33469387755102,0,0.240816326530612,0.362244897959184,0.237755102040816,0,0,0,0,0,0.241709183673469,0.0857142857142857,0.289187384391965,"X196900307",-0.288761650558865,0.296580717697631,"dec.trend"
"X196900314",0.17718715393134,0,0,0,0,0.275747508305648,0,0,0.466223698781838,0.301218161683278,0.320044296788483,0.523255813953488,0.532115171650055,1,0.598560354374308,0.0566168327796235,0.534488213890207,0.000167174476226401,"X196900314",0.827537788648989,0.000140262869126098,"increasing"
"X196900316",0.188505747126437,0,0.180459770114943,0,0.186781609195402,0,1,0.199425287356322,0.402873563218391,0.322413793103448,0.151724137931034,0.544827586206897,0.509770114942529,0.878735632183908,0.932183908045977,0.219396551724138,0.534646962233169,0.0706226977987615,"X196900316",0.644500010053801,0.00949543333495658,"increasing"
"X196900320",0.10530679933665,0.32379767827529,0,0.267827529021559,0.446102819237148,0.116086235489221,1,0,0,0,0,0,0,0,0,0.282390132669983,0,0.0421428615964343,"X196900320",-0.367574539056258,0.177700854913285,"dec.trend"
"X196900350",0,0.690322580645161,0.903225806451613,0.427956989247312,0.96989247311828,0,0,0,0,0,0,0,0.516129032258065,1,0,0.373924731182796,0.216589861751152,0.476530137389309,"X196900350",-0.126942789186589,0.652114732642648,"dec.trend"
"X196900398",0,0,0.366292134831461,0,0.564044943820225,0,0,0,0,0,0,0,0,1,0.398876404494382,0.116292134831461,0.19983948635634,0.607635941105894,"X196900398",0.299785785326831,0.277676789586202,"inc.trend"
"X196900400",0,0,0.517084282460137,0.747152619589977,1,0,0,0,0,0,0,0,0,0,0,0.283029612756264,0,0.0932219103944611,"X196900400",-0.376481646382273,0.166622362573043,"dec.trend"
"X196900406",0,0,0.252955082742317,0,0.815602836879433,0,0,0,0.639479905437352,0.32387706855792,0.296690307328605,0.632387706855792,0.404255319148936,0.690307328605201,1,0.133569739952719,0.569571090847687,0.00837496014576269,"X196900406",0.671907800423581,0.00607786013423664,"increasing"
"X196900465",0,0,0,0,0,0.379871835276815,0.470742725076163,0.1674545645551,1,0.648177329551423,0.321252232377351,0.0964387015442799,0.369366530097699,0.118184683265049,0.48954722134678,0.12725864061351,0.434709528311797,0.0383772864060675,"X196900465",0.413150983931652,0.125855801306269,"inc.trend"
"X196900469",0,0,0,0,0,0.0630556129832541,1,0.0605747364068638,0.32561505065123,0.225139549307422,0.107091172214182,0,0.132313417407484,0.105643994211288,0.241885466198057,0.140453793673765,0.162526949998523,0.875111357184899,"X196900469",0.135911738813292,0.62911744864074,"inc.trend"
"X196900507",0,0,0,0,0,0,0,0,0.275339185953711,0.333599361532322,0,0.407821229050279,0.367118914604948,1,0.444533120510774,0,0.404058830236005,0.00212445969397429,"X196900507",0.768190729644665,0.00082233282333938,"increasing"
"X196900137",0.295748549052514,0.307880567792462,0.197293895531781,0.166142227816237,0.6736591846724,0.228970002097755,1,0.384868191035592,0.161002727082022,0.0773372491434165,0,0,0,0,0,0.406820327249843,0.0340485680322055,0.00527602287005818,"X196900137",-0.51434953878465,0.0498059914997731,"decreasing"
"X196900144",0.735562310030395,1,0,0.136575481256332,0,0,0.5209726443769,0.217223910840932,0,0,0,0,0,0,0,0.32629179331307,0,0.0429171167421199,"X196900144",-0.630164458823401,0.0117989389398796,"decreasing"
"X196900187",0.104342528935689,0,0,0,0,0.0308067183012793,1,0.0710120964232878,0.355495605256288,0.292054651466365,0.249064485249326,0,0.0570011313201636,0,0.13775998607606,0.150770167957532,0.1559108370526,0.971409931615002,"X196900187",0.0126511099958739,0.964308129630782,"inc.trend"
"X196900194",1,0.256965944272446,0,0.260061919504644,0.395252837977296,0.34468524251806,0,0.38390092879257,0.540763673890609,0.371517027863777,0.298245614035088,0,0,0,0,0.330108359133127,0.172932330827068,0.292092466667729,"X196900194",-0.551275911484626,0.0331616416068663,"decreasing"
"X196900259",0.0374340797095185,0.0302584939915276,0.0695945361805135,0.0211809457940693,0.0726203855796663,0.0508342699057664,1,0.0223048327137546,0.0643209129419901,0.0503155528659116,0.0758191406587706,0.0680383850609493,0.100458200051872,0.0578369499438057,0.178352208870061,0.163028442984352,0.0850201929133372,0.55754902433562,"X196900259",0.0051772665597816,0.98539009862304,"inc.trend"
"X196900319",0.209991532599492,0,0,0.196443691786621,0.481795088907705,0.215071972904318,0,0,0.478408128704488,0.406435224386113,0.348856900931414,1,0.554614733276884,0.57493649449619,0.357324301439458,0.137912785774767,0.531510826176364,0.00209126136765019,"X196900319",0.680251690933627,0.0052591411719263,"increasing"
"X196900355",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.36884629178393,"X196900355",-0.361698811627577,0.185266539827682,"dec.trend"
"X196900361",0,0.723342939481268,0.559077809798271,1,0,0,0,0,0,0,0,0,0,0,0,0.285302593659942,0,0.0908737662552209,"X196900361",-0.524875197398331,0.0445437203412689,"decreasing"
"X196900454",0,0,0,0,0.0319326035413409,0.0375321596125713,1,0.0370276951016496,0.481864500832366,0.332997023659386,0.434142158099178,0.154971497755133,0.0377339454169399,0.363567573021238,0.212278666195833,0.138311557281945,0.288222194997153,0.316160331194027,"X196900454",0.276968922652199,0.31761732668698,"inc.trend"
"X196900167",0.301728315296398,0,0.339525117105476,0,0,0.190276207397836,0.672912292036828,0.22387336456146,0.377483443708609,0.423518010014537,0.212728153771604,0.432401873687611,1,0.313519625262478,0.0587950250363431,0.21603941204975,0.402635161640169,0.192204663127644,"X196900167",0.368536470399618,0.176481818004328,"inc.trend"
"X196900213",0.289494787489976,0.529671210906175,1,0,0,0,0.882919005613472,0,0,0,0,0,0,0,0,0.337760625501203,0,0.0537628379476522,"X196900213",-0.537748039277717,0.0386813675471581,"decreasing"
"X196900222",0.52793124616329,0.222836095764273,0,0,0.428483732351136,0.337016574585635,1,0.505217925107428,0.372007366482505,0.284837323511357,0,0,0,0,0,0.37768569674647,0.0938349557134087,0.0571097230959966,"X196900222",-0.43047052715182,0.1092144617056,"dec.trend"
"X196900262",0.309613928841787,0,0,0,0.448145344436033,0.303557910673732,1,0,0,0,0,0,0,0,0,0.257664647993944,0,0.0746214975460306,"X196900262",-0.293757649088773,0.287922199661517,"dec.trend"
"X196900282",0.235816814764183,0,0.291866028708134,0.324675324675325,0.22488038277512,0.275461380724539,0.902939166097061,0.320574162679426,0.453861927546138,0.370471633629528,0.172248803827751,0.400546821599453,0.449077238550923,0.603554340396446,1,0.322026657552973,0.492822966507177,0.221945401869986,"X196900282",0.551214533252892,0.0331852667777057,"increasing"
"X196900296",0.607894736842105,0.884210526315789,0,1,0,0.425,0,0,0,0,0,0,0,0,0,0.364638157894737,0,0.041967526099574,"X196900296",-0.615606389761819,0.0145606775077241,"decreasing"
"X196900308",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.36884629178393,"X196900308",-0.437217722094079,0.103166454957184,"dec.trend"
"X196900312",0.235146443514644,0,0.736401673640167,0,0.292050209205021,0.259414225941423,0,0.239330543933054,0.300418410041841,0.298744769874477,0.152301255230126,0.772384937238494,0.645188284518828,1,0,0.220292887029289,0.452719665271967,0.163198141247029,"X196900312",0.393026528104239,0.14727661673759,"inc.trend"
"X196900383",0,0,0.634105960264901,0,0,0,0,0,0.440397350993377,0,0,0.804635761589404,0,1,0,0.0792632450331126,0.320719016083254,0.189095685371059,"X196900383",0.310814171203091,0.259506155163468,"inc.trend"
"X196900499",0,0,0,0,0,0,0,0,0.565604151223128,0.416604892512973,0,0.42772424017791,0,0,1,0,0.344276183416287,0.021737186121747,"X196900499",0.499925605326161,0.0577419996708753,"inc.trend"
"X196900569",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73953488372093,0,0.248504983388704,0.125008612973868,"X196900569",0.567580888353219,0.0273200983508941,"increasing"
"X196900147",1,0,0.329790374963094,0,0,0.440803070563921,0.646294656037792,0.426040744021258,0.755535872453499,0.296722763507529,0.326542663123708,0.245940360200768,0.443165042810747,0.532624741659286,0.824033067611456,0.355366105698258,0.489223501623856,0.410349836310912,"X196900147",0.177716733909857,0.526304337381021,"inc.trend"
"X196900174",0.566758566364711,0,0.112248916896416,0.156360771957464,0.214257581725089,0.285151634501772,1,0.199291059472233,0.449783379283182,0.204411185506105,0.205592753052383,0,0.150452934226073,0,0.351319417093344,0.316758566364711,0.19450852416587,0.38309857513964,"X196900174",-0.212718781965315,0.446562126729412,"dec.trend"
"X196900177",1,0,0.247191011235955,0.551310861423221,0,0.465917602996255,0,0.560299625468165,0.790262172284644,0.288389513108614,0.232958801498127,0.456928838951311,0.495131086142322,0.589513108614232,0.416479400749064,0.353089887640449,0.467094703049759,0.464045644524216,"X196900177",0.0695421310413115,0.80547579733944,"inc.trend"
"X196900297",0.636515912897823,1,0,0,0,0,0,0,0,0,0,0,0,0.996649916247906,0,0.204564489112228,0.142378559463987,0.759611845545728,"X196900297",-0.180280752491733,0.520255070831654,"dec.trend"
"X196900301",0.191126279863481,0,0,0,0.379977246871445,0.236063708759954,1,0.113765642775882,0.273037542662116,0.174061433447099,0.152445961319681,0.291808873720137,0.241183162684869,0,0.164391353811149,0.240116609783845,0.185275475377864,0.684724372059486,"X196900301",0.0284074968713238,0.919950474015192,"inc.trend"
"X196900331",0.313202247191011,1,0,0.504213483146067,0,0,0,0,0,0,0,0,0,0,0,0.227176966292135,0,0.12647366150527,"X196900331",-0.555792789445637,0.0314574324692079,"decreasing"
"X196900346",0,0.727647867950481,0.405777166437414,0.696011004126547,0.863823933975241,0.642365887207703,0,0.239339752407153,0.458046767537827,0.37414030261348,0.22283356258597,1,0.629986244841816,0.548830811554333,0.643741403026135,0.446870701513067,0.553939870308509,0.500974933143045,"X196900346",0.286438233139099,0.300658950755059,"inc.trend"
"X196900390",0,0,0.379656160458453,0,0.836676217765043,0.657593123209169,0,0.58595988538682,0.518624641833811,0.495702005730659,0.489971346704871,0.621776504297994,0.570200573065903,1,0.479942693409742,0.307485673352436,0.596602537863283,0.0733120919186814,"X196900390",0.632914026805945,0.0113265679590475,"increasing"
"X196900429",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.36884629178393,"X196900429",-0.225085951120758,0.419922432167383,"dec.trend"
"X196900464",0,0,0,0,0.634099616858238,0,0,0,0,0,0,0.896551724137931,0.986590038314176,1,0.890804597701149,0.0792624521072797,0.539135194307608,0.0364470076966608,"X196900464",0.74296163522314,0.00150592323117165,"increasing"
"X196900492",0,0,0,0,0,0,0,0.278032036613272,0,0.368421052631579,0,0.862700228832952,0.660183066361556,1,0.487414187643021,0.034754004576659,0.482674076495587,0.00788353662254511,"X196900492",0.790390348021235,0.000452928210589417,"increasing"
"X196900529",0,0,0,0,0,0,0,0,0,0,0.39463601532567,0.848659003831418,0.563218390804598,1,0,0,0.400930487137384,0.0180974748822586,"X196900529",0.661947567393016,0.00718336980128196,"increasing"
"X196900253",0.774671052631579,1,0,0,0.888157894736842,0,0,0,0,0,0,0,0,0,0,0.332853618421053,0,0.0810188900722932,"X196900253",-0.577836975915876,0.024067709728137,"decreasing"
"X196900268",0.322278911564626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.165284863945578,0,0.242751236440276,"X196900268",-0.276647391598361,0.318202623877434,"dec.trend"
"X196900275",0.456839309428951,0.665338645418327,0,0.306772908366534,1,0.47941567065073,0,0,0.644090305444887,0.711819389110226,0,0,0.448871181938911,0.697211155378486,0.674634794156706,0.363545816733068,0.453803832289888,0.620932541787177,"X196900275",0.0835242222815057,0.767275116594359,"inc.trend"
"X196900310",0.364788732394366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170598591549296,0,0.232412127046039,"X196900310",-0.501293870163455,0.0569519901404829,"dec.trend"
"X196900336",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.36884629178393,"X196900336",-0.361698811627577,0.185266539827682,"dec.trend"
"X196900352",0,0.500846023688663,0,0,0,0,0,0,0,0,0,0.692047377326565,0,1,0.617597292724196,0.0626057529610829,0.32994923857868,0.128699176738409,"X196900352",0.492778266546806,0.0619991964372303,"inc.trend"
"X196900450",0,0,0,0.482871125611745,0,0,0,0,0.634584013050571,0.491027732463295,0.249592169657423,0,0,0,1,0.0603588907014682,0.33931484502447,0.087257692004164,"X196900450",0.336584561843828,0.21994150551776,"inc.trend"
